,feature,class_label
4731,[ -8.5  -5.5  -2.5 ... 231.5 240.5 252.5],siren
4732,[  29.    31.    35.  ... -247.5 -258.  -270.5],siren
4733,[-655.  -676.5 -672.  ...  -36.5  -78.  -115. ],siren
4734,[293.  265.5 244.5 ... 303.5 290.5 262.5],siren
4735,[-158.  -191.5 -222.  ... -294.  -274.  -253. ],siren
4736,[ 249.5  232.   204.5 ...  -34.   -84.5 -125.5],siren
4737,[-232.  -208.  -179.5 ...  294.5  175.    53.5],siren
4738,[-167.  -201.5 -241.  ...   77.5   32.   -28. ],siren
4739,[ -55.  -155.  -257.  ... 1244.  1375.5 1468.5],siren
4740,[ 267.5  281.5  286.  ... -405.  -421.5 -425.5],siren
4741,[-279.  -282.  -283.  ... -111.   -83.5  -61.5],siren
4742,[-421.5 -405.  -370.5 ...  249.5  298.   343. ],siren
4743,[-41.  -20.5   1.  ...   6.5  52.   84.5],siren
4744,[373.  390.  406.5 ... -70.  -83.  -92. ],siren
4745,[ 109.5  139.5  167.  ... -523.  -518.  -502.5],siren
4746,[-103.  -102.5  -97.  ... -513.  -573.  -625. ],siren
4747,[-482.5 -458.  -430.  ...  335.   326.   312. ],siren
4748,[ -163.   -119.    -24.5 ... -6572.  -5844.5 -5061. ],siren
4749,[-1881.  -1811.  -1663.  ... -1586.   -636.5   354.5],siren
4750,[-4217.5 -3272.5 -2195.  ...  1633.5  1449.5  1254.5],siren
4751,[ -453.   -485.   -520.5 ...  -955.5 -1040.  -1112.5],siren
4752,[-1880.  -2041.  -2157.5 ...   531.5   544.    551. ],siren
4753,[-1167.  -1200.  -1227.  ...   199.5   226.    249. ],siren
4754,[556.  560.  555.5 ... 183.  196.5 210. ],siren
4755,[272.  307.  333.  ... -78.  -68.  -52.5],siren
4756,[219.  229.5 236.5 ... -20.  -30.5 -31.5],siren
4757,[-5847.  -3598.  -1116.  ...  -204.5  3080.5  2746. ],street_music
4758,[-2136.  -1794.5  -265.5 ...  7149.   7430.   7728.5],street_music
4759,[-2381.  -2521.  -3162.5 ...  4624.5  4553.5  4698. ],street_music
4760,[-1519.5   809.5  3480.5 ...  2527.5  3816.   3844. ],street_music
4761,[-3375.  -3708.  -2560.  ... -5279.5 -6391.5 -7027.5],street_music
4762,[ 1362.   2243.   2276.5 ... -4927.5 -4384.  -3914. ],street_music
4763,[  0.    0.    0.  ... 524.  399.  335.5],dog_bark
4764,[524.  473.5 372.5 ... 551.  362.5  66.5],dog_bark
4765,[-1426. -2031. -2495. ...   924.  1063.  1169.],dog_bark
4766,[   0.     0.     0.  ...  955.5 -288.   -74.5],siren
4767,[ -2500.5  -3184.5  -4076.  ... -11506.5 -10376.   -9060.5],siren
4768,[ 908.  1700.  1584.  ... 2409.  1989.  1762.5],siren
4769,[-637.  -446.5 -238.5 ...   63.5  215.5  417. ],siren
4770,[-374.5 -291.  -164.  ...  502.5  463.   312. ],siren
4771,[   0.    0.    0. ... -371. -280. -177.],air_conditioner
4772,[-569.  -375.5 -287.5 ... -485.5 -567.5 -683. ],air_conditioner
4773,[-366.  -394.  -358.5 ...  721.   644.   599. ],air_conditioner
4774,[-98.5 -84.  -68.5 ... 568.5 752.  832. ],air_conditioner
4775,[618.5 621.5 581.5 ... 273.  263.5 248.5],air_conditioner
4776,[ 773.   656.5  560.5 ... -557.5 -558.  -687.5],air_conditioner
4777,[ 250.   249.5  203.5 ... -314.5 -297.5 -185.5],air_conditioner
4778,[ -942.5 -1202.5 -1311.  ...   844.5   722.    624. ],air_conditioner
4779,[  14.   268.   513.5 ...  192.    68.  -112. ],air_conditioner
4780,[604.  681.  821.5 ... 145.  202.  216. ],air_conditioner
4781,[-257.5 -310.  -271.  ... -487.  -534.  -607.5],air_conditioner
4782,[ 193.   150.5   30.5 ... -341.5 -308.  -352. ],air_conditioner
4783,[-87.5 -46.  -76.5 ... 357.5 337.  333.5],air_conditioner
4784,[-580.5 -401.  -187.  ...  503.5  442.   339. ],air_conditioner
4785,[-565.5 -703.  -691.  ... -691.5 -548.5 -476.5],air_conditioner
4786,[  272.5   225.5   196.5 ... -1395.  -1405.  -1329. ],air_conditioner
4787,[-480.  -532.  -579.  ... -726.  -846.5 -834. ],air_conditioner
4788,[ -839.   -997.  -1076.  ...   149.5   153.    139. ],air_conditioner
4789,[368.  399.  388.5 ... 408.5 480.5 551. ],air_conditioner
4790,[  51.   -96.5 -222.5 ...  440.   539.5  550.5],air_conditioner
4791,[ 617.   690.5  725.  ... -178.5  -54.     8.5],air_conditioner
4792,[ 468.   324.   194.  ... -131.5 -164.5 -172.5],air_conditioner
4793,[   1.5  -29.   -61.  ... -464.  -412.  -360.5],air_conditioner
4794,[-174.  -141.5  -63.  ... -412.5 -272.5 -159.5],air_conditioner
4795,[ 1388.5  2090.5  2946.5 ...  7805.   9740.5 10239. ],drilling
4796,[ 2005.   -222.  -1159.5 ...  -960.    221.5  -137. ],drilling
4797,[-2862.   -696.   2261.  ...  6783.5  4888.5  1247.5],drilling
4798,[-2641.   -443.5   692.  ...   -45.   -862.5 -1725. ],drilling
4799,[ 4375.5  6952.   8124.  ...  4393.5   738.  -3138. ],drilling
4800,[-5994.5 -7630.5 -8386.  ... -3820.5 -3626.5 -2237. ],drilling
4801,[-2330.   -631.5  1111.  ... -2063.5 -2093.   -773. ],drilling
4802,[-2239.5   601.5  4074.  ...  1451.5   891.5  1928.5],drilling
4803,[ -8669.5 -10058.  -10490.5 ...    684.5   2954.    4950. ],drilling
4804,[-1800.5  1784.5  4371.5 ... -9682.  -7261.  -2291.5],drilling
4805,[  675.5  1489.5  1930.5 ... -5452.  -4168.  -2540. ],drilling
4806,[ 2857.5 -2801.  -6859.  ...  4450.   1908.5  -928. ],drilling
4807,[   23.    -83.    354.5 ...  2362.5   852.5 -1211. ],drilling
4808,[ 7498.   6541.   3407.  ... 10158.   8727.5  5890.5],drilling
4809,[-8301.  -2060.   5808.  ...  2728.5  2329.   1829.5],drilling
4810,[1354.  2194.  2794.5 ... 5340.5 5951.  6641.5],drilling
4811,[-3229.5 -5383.5 -6307.  ...  2073.5  1648.   1795.5],drilling
4812,[ 1890.   1916.5  1819.  ... -2475.5 -3342.  -3514.5],drilling
4813,[ 2524.5   747.  -1157.5 ...   398.5  1681.   1659.5],drilling
4814,"[-8.4800e+02 -4.1400e+02  7.0000e+00 ...  5.8460e+03  6.4220e+03
  7.1455e+03]",drilling
4815,[ 1042.5   279.  -1496.5 ...  1719.5   714.   -241.5],drilling
4816,[  908.  -1364.5 -2677.5 ... -2466.  -3299.5 -2919. ],drilling
4817,[2075.  2612.  3205.5 ... 3402.   979.5 -209.5],drilling
4818,[-3827.5 -6956.5 -7808.  ...  3348.   2685.5  1292.5],drilling
4819,[ -486.5  -976.  -1579.  ...  5313.   3278.   1202. ],drilling
4820,[-421.5 -440.5 -193.5 ...  526.  -471.5 -834. ],drilling
4821,[ -919.  -1214.  -1662.  ...  -882.    217.5  1496.5],drilling
4822,[-1280.5  1902.   2090.5 ... -3372.5 -5495.  -7564. ],drilling
4823,[ 618.5  466.5  624.  ... 4437.  3438.  1695. ],drilling
4824,[ 7069.5  5008.   1103.  ... -1340.5   707.   2230.5],drilling
4825,[ 2990.   3045.5  2365.  ... -4645.5 -6344.  -7027.5],drilling
4826,[-283.    49.5  355.5 ... 6059.5 7082.  7804. ],drilling
4827,[ -392.  -1005.  -2049.  ... -1896.5  -199.   1877. ],drilling
4828,[-1249.5   930.5  2712.  ... -3312.5 -4395.  -4441. ],drilling
4829,[-2954.5 -1861.  -1576.  ... -3832.5 -2368.  -1274. ],drilling
4830,[ 668.  -373.5 -684.  ...  346.5 2417.5 3869. ],drilling
4831,[4578.5 4909.  4926.  ... 1403.   911.5  251. ],drilling
4832,[ 9.5  9.   8.  ... 37.5 34.5 33.5],gun_shot
4833,[-14.5 -16.  -17.  ...  15.   14.   15.5],gun_shot
4834,[   7.     9.5   11.  ... -369.  -370.5 -372.5],gun_shot
4835,[ -21.5  -25.5  -24.5 ... -603.  -648.5 -724.5],gun_shot
4836,[  26.    25.    25.  ... -602.  -636.  -646.5],gun_shot
4837,[  56.5   49.    41.  ... -509.5 -502.  -491.5],gun_shot
4838,[  12.    10.     9.  ... -514.  -508.5 -479. ],gun_shot
4839,[22.5 36.5 42.  ... 34.5 -8.5  3.5],gun_shot
4840,[-689.  -678.  -687.5 ... -490.5 -607.  -734.5],gun_shot
4841,[-16.5 -16.  -16.5 ...  46.   49.   47. ],gun_shot
4842,[  9.    7.    7.5 ...  -4.5  -7.5 -10.5],gun_shot
4843,[1.5 1.  1.5 ... 4.5 2.5 3. ],gun_shot
4844,[-1.5  0.5  0.5 ...  5.   6.   5. ],gun_shot
4845,"[-5.0000e-01  0.0000e+00  0.0000e+00 ... -1.0160e+03 -1.0075e+03
 -9.8300e+02]",children_playing
4846,[-190.  -186.5 -145.5 ... 1149.5 1117.5  941. ],children_playing
4847,[ 118.    61.5  118.  ...   59.   -62.  -177.5],children_playing
4848,[-1035.5 -1041.5  -933.5 ...  1590.   2354.   2918.5],children_playing
4849,[ 791.   856.5  899.5 ... 1657.5 1271.   793. ],children_playing
4850,[3.4345e+03 3.6725e+03 3.3445e+03 ... 9.7500e+01 3.1000e+01 2.5000e+00],children_playing
4851,[ 228.5 -272.  -615.5 ...  411.   325.   330.5],children_playing
4852,[-176.  -330.5 -331.  ...  647.   345.   136. ],children_playing
4853,[ 215.5  207.   243.  ... -755.5 -705.  -671.5],children_playing
4854,[-846.  -873.  -911.  ...  468.   391.   295.5],children_playing
4855,[ 161.  168.  150. ... -242. -201. -157.],children_playing
4856,[1358.5 1409.5 1486.  ...  473.   490.5  505.5],children_playing
4857,[ 1268.   1358.5  1442.5 ... -1585.5 -1654.5 -1687.5],children_playing
4858,[-360.5 -311.5 -279.  ... -958.5 -922.  -897. ],children_playing
4859,[1870.  1767.5 1727.  ... -551.5 -483.  -294. ],children_playing
4860,[  35.    66.    93.5 ... 1016.5 1091.5  914.5],children_playing
4861,[-10.5 -12.5 -16.  ...   1.    1.5   3. ],gun_shot
4862,[-109.5 -111.5 -111.5 ...  273.5  256.5  250. ],gun_shot
4863,[   0.     0.     0.  ... -114.    62.5  198.5],car_horn
4864,[ 18.   41.   33.  ... 483.  567.5 648. ],dog_bark
4865,[  315.    273.5   193.  ... -7082.  -7149.5 -7124. ],drilling
4866,[ 901.5  560.    95.5 ... 1537.5 1630.5 1665.5],drilling
4867,[ 213.5  260.   297.5 ... -327.  -352.  -444. ],drilling
4868,[-9578.5 -9106.  -8464.  ...   753.    756.    762. ],drilling
4869,[ -81.5  -43.5    1.5 ... -175.  -180.5 -144. ],drilling
4870,[-51.5  49.  134.5 ... 194.5 220.5 244. ],drilling
4871,[ 233.    92.5  -30.  ... 3494.  3144.  2793.5],drilling
4872,[-133.5 -128.  -117.5 ...  -32.   -32.5  -23. ],drilling
4873,[ 21.5  29.   26.5 ... 212.  186.  164.5],drilling
4874,[ 49.5  36.   28.  ...  36.   71.  150. ],drilling
4875,[119.  135.5 153.5 ...  47.   54.   68.5],drilling
4876,[-145.  -170.5 -184.  ...  -59.5 -116.  -178.5],drilling
4877,[ 421.   355.   339.5 ... 1877.5 1638.  1426. ],drilling
4878,[-213.5 -151.5  -14.5 ...  615.   856.   772.5],drilling
4879,[1149.5  713.5  232.5 ...  413.5  425.5  395. ],drilling
4880,[-157.  -111.5  -82.  ... -422.5 -288.  -365. ],jackhammer
4881,[-433.   -72.5  272.  ... -135.5 -143.  -188.5],jackhammer
4882,[ 25.    2.  201.5 ... 597.  609.5 582.5],jackhammer
4883,[2609.5 2049.  1519.  ...  991.5  984.   993.5],jackhammer
4884,[ 230.   267.5  332.  ...  945.  1058.5 1142.5],jackhammer
4885,[   46.5    69.    131.  ... -1611.  -1598.  -1617.5],jackhammer
4886,[-473.5 -337.5 -237.  ... 2113.5 3113.5 3989.5],jackhammer
4887,[ -21.5   -5.     5.  ... -181.5 -195.  -205. ],jackhammer
4888,[ 83.5  37.    8.  ... -18.  -28.   -9. ],jackhammer
4889,[ 47.5  49.5  33.  ... -48.  -28.5  -6. ],jackhammer
4890,[ 27.   40.5  48.  ... 359.  368.5 389. ],jackhammer
4891,[113.5  79.   69.5 ... 175.5  87.5 -96. ],jackhammer
4892,[ -6.  -53.5 -46.  ... 715.5 923.5 773. ],jackhammer
4893,[-370.  -556.  -592.  ... -262.5 -247.5 -345. ],jackhammer
4894,[ 771.   825.5  899.  ... -687.5 -688.5 -604.5],jackhammer
4895,[    0.      0.      0.  ... -2496.  -2117.5 -1851.5],street_music
4896,[ 1543.5  1216.5  1399.  ... -5843.  -5252.  -3639.5],street_music
4897,[-8827.  -8397.  -5344.5 ... -4400.5 -3778.5 -2937. ],street_music
4898,[-1339.5  1358.5  1876.5 ...  2873.   2462.5  1967. ],street_music
4899,[-2336.5 -2478.  -1789.5 ...  2833.   5997.   9061. ],street_music
4900,[ -240.   2255.   3754.  ... -2720.  -1883.5 -1672.5],street_music
4901,[    0.      0.      0.  ... -1951.  -1933.  -1822.5],street_music
4902,[-175.5  -78.5  144.5 ... -430.   768.  1557. ],street_music
4903,[-673.  -743.  -879.  ... -474.5 -399.  -298. ],street_music
4904,[-1664.  -1656.  -1466.5 ... -2664.5 -1565.5  -711.5],street_music
4905,[ 116.5 1212.5 2073.5 ... -862.5 -671.5 -824.5],street_music
4906,[-1197.5    93.5   736.  ...   560.    173.   -210. ],street_music
4907,[-2929.5  -692.   1905.5 ... -1472.  -1859.  -1618.5],street_music
4908,[-707.5 1440.  2167.5 ... 1273.5 1462.5 1028. ],street_music
4909,[-1258.5 -2596.  -2130.5 ...   934.5 -2244.5 -5805.5],street_music
4910,[-1742.5 -1092.   -640.  ...   246.    494.5  1231. ],street_music
4911,[-1516.5   941.   2226.5 ...   718.   -671.  -1070.5],street_music
4912,[-2594.5 -3991.  -4095.  ...   -69.5 -1083.  -2765. ],street_music
4913,[1281.5  824.  -496.  ... 6297.  4574.5 2435. ],street_music
4914,[    0.      0.      0.  ...  -649.  -3244.5 -4883.5],drilling
4915,[  -49.    425.5   485.  ...  4030.     72.  -7364. ],drilling
4916,[ -489.    849.5  1427.  ...  1264.  -1428.  -2856.5],drilling
4917,[-13726.5 -12158.5  -9881.5 ...   -242.    2789.5   3943.5],drilling
4918,[    0.     0.     0. ... -2286. -5370. -7599.],drilling
4919,[ -679.   -971.  -1820.  ...  -289.  -1126.5   439.5],drilling
4920,[   0.     0.     0.  ... 8553.  8772.  8719.5],dog_bark
4921,[-3548.5 -2485.  -1501.  ... 11100.  11754.5 12280. ],dog_bark
4922,[ 8363.5  7737.   6888.  ... -1614.    682.5  2967.5],dog_bark
4923,[16347.5 15504.5 14238.5 ...   254.5   243.5   212. ],dog_bark
4924,[   0.     0.     0.  ... -326.    34.5  -92. ],street_music
4925,[ 492.  -202.5 -640.  ... 1270.5 1343.5 -912. ],street_music
4926,[-1248.  -2036.  -3207.  ...     7.5   782.   1449.5],street_music
4927,[1604.5 1096.5  581.  ... -644.5 -689.  -552.5],street_music
4928,[   5.5 -324.5  -73.5 ... -154.5  850.5 1331. ],street_music
4929,[ -398.     -6.    143.  ... -1591.5 -2070.5  -932. ],street_music
4930,[    0.      0.      0.  ... -4044.   -797.    727.5],drilling
4931,[ 1069.   -100.5   540.  ...   476.  -3299.   1390. ],drilling
4932,[-1993.5 -1441.  -2845.  ... -1172.   4199.5  6736.5],drilling
4933,[-6816.  -7843.  -5413.  ...  4337.5  3630.    714. ],drilling
4934,[ -923.  -3626.   -869.5 ... -1527.   -281.5  4784.5],drilling
4935,[ -9010.5 -10549.   -9972.  ...  -2107.   -3552.   -4897. ],drilling
4936,[ 9259.5 10112.5  7878.5 ...  -858.    533.   2773. ],drilling
4937,[-1892.     48.    614.5 ...  1191.   1459.5  1355. ],drilling
4938,[3214.  3373.5 2876.  ... 2367.5 1882.  1643. ],drilling
4939,[ 675.5   43.5  332.  ... -486.  -458.5  -62. ],drilling
4940,[1386.5 2545.5 1056.5 ... 9245.5 4018.5 1482. ],drilling
4941,[1275.5  885.   525.5 ...  398.5  380.   508.5],drilling
4942,[ 436.5  907.5 1173.5 ...  997.5 1155.5 1071.5],drilling
4943,[ 628.   857.5 1149.  ...  639.   436.5  117.5],drilling
4944,[ 778.5  365.5   -7.5 ... -195.  -272.  -300.5],drilling
4945,[-2909.5 -1945.5  6145.  ...  5370.5   789.  -3157. ],drilling
4946,[-1612.  -6680.  -9322.5 ... -3940.5 -2512.5 -2327.5],drilling
4947,[-1032.    305.5   392.5 ... -2492.  -1596.   4661.5],drilling
4948,[-3551.  -4773.  -2436.5 ...   692.  -1046.5  5386. ],drilling
4949,[7306.5 6298.5 2564.5 ... 4148.  6136.5 4436.5],drilling
4950,[10767.   9399.   5428.  ...   780.5   982.5  1157. ],drilling
4951,[ 7746.   1094.5   799.5 ...  5766.   2199.  -1371.5],drilling
4952,[  0.    0.    0.  ... -28.  -11.5 -11.5],gun_shot
4953,"[ 0.06214094  0.04849201  0.02169222 ... -0.06266183 -0.05828714
 -0.01835454]",air_conditioner
4954,"[ 0.05292279 -0.04199809 -0.06989574 ...  0.18809861  0.27640355
  0.25965363]",air_conditioner
4955,[0.00900918 0.02398109 0.03519541 ... 0.01834047 0.02122778 0.03480327],air_conditioner
4956,"[-0.16207343 -0.1866175  -0.16982073 ...  0.40184027  0.46093625
  0.37463778]",air_conditioner
4957,"[ 0.17245471  0.1843909   0.22454184 ... -0.11604422 -0.11273938
 -0.1002515 ]",air_conditioner
4958,"[-0.14119118 -0.21714473 -0.0991298  ... -0.0380649   0.00410473
  0.04712021]",air_conditioner
4959,"[ 0.00890559 -0.04049861 -0.07402676 ...  0.01686269 -0.0005374
 -0.02766126]",air_conditioner
4960,"[ 0.03975147  0.03239727  0.04449534 ...  0.05847639  0.01570535
 -0.01690525]",air_conditioner
4961,"[-0.01112568  0.02561134  0.04799747 ... -0.01278138 -0.00958288
 -0.01344764]",air_conditioner
4962,"[ 0.11800927  0.15922284  0.17576951 ... -0.0315367  -0.02912474
 -0.032022  ]",air_conditioner
4963,"[-0.04160678 -0.06745422 -0.0742265  ... -0.04103649 -0.0454759
 -0.01393384]",air_conditioner
4964,"[-0.05116677 -0.05544817 -0.04667431 ... -0.25666928 -0.29141116
 -0.30163765]",air_conditioner
4965,"[ 0.00624359  0.00107622 -0.0050745  ...  0.05011648  0.03654569
  0.00722718]",air_conditioner
4966,"[-0.06095016 -0.04574674 -0.02325702 ... -0.01752639 -0.02479261
 -0.02065438]",air_conditioner
4967,[0.40348285 0.40762222 0.38467205 ... 0.07210225 0.03837788 0.03206182],air_conditioner
4968,[0.07191324 0.0880757  0.04742122 ... 0.12057006 0.16365677 0.22520655],air_conditioner
4969,"[ 0.0096873   0.02627677  0.04229456 ...  0.02117741 -0.01516002
 -0.0237273 ]",air_conditioner
4970,[0.26055646 0.29609585 0.31789148 ... 0.05561984 0.04963315 0.02792412],air_conditioner
4971,"[ 0.1111877   0.08059412  0.06585503 ...  0.02255827 -0.01175356
 -0.01831877]",air_conditioner
4972,"[-0.04082543 -0.04028243 -0.02815282 ...  0.00088102  0.02819532
  0.05835664]",air_conditioner
4973,"[-0.01799792 -0.04861456 -0.05955017 ... -0.00038713 -0.00987905
 -0.01301128]",air_conditioner
4974,"[-0.05681908 -0.05241925 -0.0391143  ... -0.11806238 -0.11450291
 -0.12090296]",air_conditioner
4975,[0.08717239 0.05412358 0.03090793 ... 0.15602297 0.20086563 0.22705585],air_conditioner
4976,"[-0.00177687  0.00315094 -0.04694599 ... -0.07396519 -0.09397531
 -0.05005252]",air_conditioner
4977,"[-0.09290075 -0.06423354 -0.02725679 ...  0.03104591  0.01545203
  0.0130235 ]",air_conditioner
4978,"[ 0.02427882  0.03222299  0.03597677 ... -0.11152518 -0.11755013
 -0.20837873]",air_conditioner
4979,"[ 0.00524479  0.00318962 -0.01157033 ...  0.04874641  0.06242186
  0.04586637]",air_conditioner
4980,[ 13.    5.5   1.  ... 677.5 718.  734.5],dog_bark
4981,[841.  844.  841.  ... 604.5 619.  646. ],dog_bark
4982,[157.5 152.  156.  ... -69.5 -73.  -79.5],dog_bark
4983,[-94.5 -89.5 -77.  ... -16.  -51.5 -89. ],dog_bark
4984,[-4293.  -4290.  -4129.  ... -5605.  -4891.5 -4245.5],street_music
4985,[-3721.  -3399.  -3372.5 ... -1345.5 -1275.5 -1578.5],street_music
4986,[  6259.    5416.5   4517.  ... -14583.  -14950.5 -15574.5],street_music
4987,[2204.5 2577.  2960.  ...  526.   317.5   -9. ],street_music
4988,[ -465.  -1149.  -1909.5 ... -3675.  -4290.5 -4735. ],street_music
4989,[-1872.5 -2172.  -2210.5 ... -2480.5 -3203.  -3901. ],street_music
4990,[-617.  -371.  -116.  ... 2291.5 4256.5 5495. ],dog_bark
4991,[ -762.  -2941.5 -5763.5 ... -9167.5 -7837.5 -3860.5],dog_bark
4992,[-1148.   -921.   -514.  ...   671.5   472.    617. ],dog_bark
4993,[-1435.   -249.   1560.  ...   720.   1075.   1317.5],dog_bark
4994,[    0.      0.      0.  ...  1628.  -1279.5   498.5],dog_bark
4995,[    0.      0.      0.  ...    71.  -1748.    954.5],dog_bark
4996,[    0.      0.      0.  ...  -831.  -1562.5  -339. ],dog_bark
4997,[    0.      0.      0.  ... -1017.5 -2037.5  -994. ],dog_bark
4998,[    0.      0.      0.  ... -1233.  -1223.5 -1270. ],dog_bark
4999,[   0.     0.     0.  ... 1061.   602.5  216.5],children_playing
5000,[ -364.5    89.5   465.5 ... -1860.5 -2006.5 -1916. ],children_playing
5001,[-3104.  -3502.  -3170.5 ... -1518.  -2210.  -3856.5],children_playing
5002,[ -9.  -86.   -5.  ... 638.5 758.5 612. ],children_playing
5003,[-1248.5  -565.   -636.  ...   410.5  -314.5 -1151.5],children_playing
5004,[  394.    395.    458.5 ...  -870.   -886.5 -1974.5],children_playing
5005,[-953.    45.5  602.  ... 1722.  2131.  2032.5],children_playing
5006,[1675.  1305.5 1167.  ...  407.   189.     2.5],children_playing
5007,[ 48.5  49.   49.5 ... -57.5 -84.5 -89.5],dog_bark
5008,[-34.5 -28.  -32.  ... -63.5 -41.  -66.5],dog_bark
5009,[14.5 28.5 27.5 ... 22.  15.5  8. ],dog_bark
5010,[-14.5 -31.  -49.  ...  -3.    7.   -3.5],dog_bark
5011,[   0.5    0.5   -1.  ...  -52.   -59.  -167. ],children_playing
5012,[225.5 179.   90.5 ... 197.  282.  346.5],children_playing
5013,[  89.     6.5   67.5 ... -278.5 -216.5 -181.5],children_playing
5014,[-178.5 -130.  -134.  ...  -76.5  119.5   71.5],children_playing
5015,[-354.  -289.5 -151.  ...    5.     6.5   17.5],children_playing
5016,[ 108.5  104.    45.5 ... -100.  -190.  -233. ],children_playing
5017,[-133.   -34.    60.5 ... -217.5 -211.5 -253.5],children_playing
5018,[ 150.5   98.   122.  ... -269.5 -273.  -226. ],children_playing
5019,[-230.5 -268.5 -248.  ...   50.5   97.   124. ],children_playing
5020,[  82.  -106.5 -107.5 ...  -20.   -40.  -137.5],children_playing
5021,[-151.5  -76.5   12.5 ...  487.   519.5  561. ],children_playing
5022,[-532.5 -366.   126.  ...   98.    12.5  -97.5],children_playing
5023,[ 138.    79.  -112.  ... -223.5  -38.    81. ],children_playing
5024,[470.5 587.5 476.5 ... 182.  206.5  50. ],children_playing
5025,[-27.5 118.  446.5 ... 396.5 281.   63.5],children_playing
5026,[-267.5 -220.5 -411.  ... -652.5 -591.  -515.5],dog_bark
5027,[370.5 325.5 155.5 ... 206.  144.  137.5],dog_bark
5028,[-141.   -57.   -44.5 ... -220.  -394.  -441.5],dog_bark
5029,[-853.  -628.  -259.5 ...   53.5 -207.5  -83. ],dog_bark
5030,[ -789.5 -1811.5  -551.5 ...   114.    -52.   -139.5],dog_bark
5031,[-653.   292.   781.  ...  -56.5  -36.   -16.5],dog_bark
5032,[-95.  -58.5 267.  ... 879.5 861.  976. ],dog_bark
5033,[ 812.5  837.   863.  ... -126.   -86.   -47.5],dog_bark
5034,[-125.5 -171.5 -198.  ...   45.5   68.5  108. ],dog_bark
5035,[ -4.   35.   64.  ... 564.5 632.  671.5],dog_bark
5036,[ 685.5  653.5  601.  ... -102.5 -110.  -122. ],dog_bark
5037,[-772.  -677.5 -781.  ... -155.  -124.  -157.5],children_playing
5038,[  663.5   650.    592.5 ... -1359.  -1542.5 -1536.5],children_playing
5039,[-1051.  -1094.  -1001.  ...   191.5  -288.   -638.5],children_playing
5040,[-492.5 -438.  -261.  ... -159.   -92.5  -41.5],children_playing
5041,[333.  266.5 363.5 ... 230.  133.  156. ],children_playing
5042,[  70.    11.5  -40.5 ... -492.5 -417.5 -521.5],children_playing
5043,[1778.5 1816.5 1860.5 ... -252.  -359.5 -267.5],children_playing
5044,[   1.  -100.   -75.  ... -817.5 -816.  -834.5],children_playing
5045,[-4135.5 -4145.5 -4133.  ...    18.     19.     24. ],dog_bark
5046,[-375.  -391.  -379.5 ...   98.    97.    96. ],dog_bark
5047,[ 6.5 15.5 18.5 ... 13.5 22.5 16.5],dog_bark
5048,[73.5 79.  66.  ... -0.5  5.  -1.5],dog_bark
5049,[   0.     0.     0.  ... 1579.5 2951.  3816.5],street_music
5050,[ 4293.   5797.5  5845.5 ... -1580.  -2976.5 -4491. ],street_music
5051,[-5170.5 -3765.   -742.5 ... -4235.  -5339.  -5470. ],street_music
5052,[-9063.  -6103.5 -2675.5 ...  2807.5  1352.5   224.5],street_music
5053,[ -469.   1431.   2780.5 ...  6910.5 11824.  14609.5],street_music
5054,[15634.  14926.5 12822.5 ... -1695.   -861.    -23.5],street_music
5055,[ 2470.5  -296.5 -2581.  ...   930.    809.    734. ],street_music
5056,[ 703.5  500.5 -319.  ... 2151.5 2366.  -314. ],street_music
5057,[1330.5  419.5 -813.  ... 7289.  7073.  4055. ],street_music
5058,[2054.  3857.5 4072.  ...  744.  1667.  3129. ],street_music
5059,[-2396.5 -2287.5 -2898.  ...  4822.5  5504.   5183. ],street_music
5060,[-4796.  -6393.  -5979.  ...  1461.5  1005.    707. ],street_music
5061,[-3152.  -1552.    149.5 ... -1928.  -3532.  -4071. ],street_music
5062,[ 5953.  2819.  2669. ... -6419. -3542.  -186.],street_music
5063,[-4741.5 -2984.5   150.  ... -3481.  -3969.  -3700. ],street_music
5064,[ 3364.5  6149.   8733.  ...   536.   -740.  -4469. ],street_music
5065,[-4114.  -5488.  -5821.  ...  -365.5 -1681.5 -2661.5],street_music
5066,[-1596.5   846.   3344.  ...  3001.5  1136.    175.5],street_music
5067,[    0.      0.      0.  ... -6656.5 -5805.  -5804.5],street_music
5068,[ 2.   1.5  1.  ... 39.5 58.  70. ],car_horn
5069,[-44.    6.  -11.5 ... 334.5 326.5 209.5],car_horn
5070,[  136.    198.5   172.5 ... -1222.  -1345.  -1557.5],car_horn
5071,[ 182.   325.5  284.5 ... -203.   -79.  -173. ],air_conditioner
5072,[ -34.  -314.5 -410.  ... -389.  -398.5 -742. ],air_conditioner
5073,[-628.  -462.5 -183.5 ...   42.5  294.   716.5],air_conditioner
5074,[-1316.5 -1285.  -1268.  ...   -65.   -105.5  -207.5],air_conditioner
5075,[824.  497.  155.  ... 248.5 574.5 696. ],air_conditioner
5076,[-175.5  -45.5   30.5 ...  439.5  370.   142.5],air_conditioner
5077,[-436.5 -590.  -529.  ...  281.   226.5  -31. ],air_conditioner
5078,[-940.  -770.5 -550.  ...    1.  -107.  -468.5],air_conditioner
5079,[-156.   -83.5   33.5 ... -853.5 -558.  -751. ],air_conditioner
5080,[-584.  -355.5 -130.5 ... -467.  -461.  -996.5],air_conditioner
5081,[-1132.  -1152.   -877.5 ...  -360.   -348.5  -404.5],air_conditioner
